College,Major,code,rest
문과대학,심리학과,PSYC242,조직심리학 정현선 3( 3) 화(7-9) 법학관구관 B101호 ● ● ● 신청현황
문과대학,심리학과,PSYC275,발달심리학 한민 3( 3) 수(2-4) 법학관구관 B101호 ● ● ● ● 신청현황
문과대학,심리학과,PSYC318,행동신경과학 김현택 3( 3) 화(2) 법학관구관 206호 목(2) 법학관구관 206호 ● ● ● 신청현황
문과대학,심리학과,PSYC326,언어심리학(영강) 백연지 3( 3) 월(5) 법학관구관 B104호 수(5) 법학관구관 B104호 ● ● ● 신청현황
문과대학,심리학과,PSYC356,의사결정심리학(영강) 김학진 3( 3) 화(3-4) 서관 215호 목(3-4) 서관 215호 ● ● ● 신청현황
문과대학,심리학과,PSYC367,사회인지 허태균 3( 3) 화(2) 법학관구관 B104호 목(2) 법학관구관 B104호 ● ● ● ● 신청현황
문과대학,심리학과,PSYC368,대인관계심리학(영강) 박선웅 3( 3) 월(5) 법학관구관 207호 수(5) 법학관구관 207호 ● ● ● 신청현황
문과대학,심리학과,PSYC375,행동수정 권정혜 3( 3) 월(2) 법학관구관 207호 수(2) 법학관구관 207호 ● ● 신청현황
문과대학,심리학과,PSYC382,"뉴미디어심리학(영강)  성격심리학, 사회심리학, 심리학의기초 1/2 모두 수강 완료한 학생만 수강 가능 성용준 3( 3) 월(5) 법학관구관 206호 수(5) 법학관구관 206호 ● ● ● 신청현황"
문과대학,심리학과,PSYC422,인지신경과학(영강) 김채연 3( 3) 화(1) 법학관구관 B104호 목(1) 법학관구관 B104호 ● ● ● 신청현황
문과대학,심리학과,PSYC493,사용자경험과심리학(영강) Lisa Kim Son 3( 3) 월(2) 법학관신관 209호 수(2) 법학관신관 209호 ● ● ● 신청현황
문과대학,d언어학과,LING003,무제강좌 주혜리 3( 3) 화(6-8) 교육관 311호 ● ● ● 신청현황
문과대학,d언어학과,LING212,의미론 강범모 3( 3) 월(2) 교육관 406A호 수(2) 교육관 406A호 ● ● ● 신청현황
문과대학,d언어학과,LING332,담화분석 최재웅 3( 3) 화(2) 서관 314A호 목(2) 서관 314A호 ● ● ● ● 신청현황
문과대학,d언어학과,LING342,언어유형론 박현아 3( 3) 월(3-4) 교양관 315호 수(3-4) 교양관 315호 ● ● ● ● 신청현황
문과대학,d언어학과,LING412,개별언어II 신규섭 3( 3) 수(7-8) 정경관 508호 금(7-8) 정경관 508호 ● ● ● 신청현황
문과대학,d언어학과,LING421,언어와미디어 이진영 3( 3) 월(1) 정경관 507호 수(1) 정경관 507호 ● ● ● 신청현황
문과대학,d언어학과,LING422,생성문법 정유진 3( 3) 월(5) 교육관 501호 수(5) 교육관 501호 ● ● ● 신청현황
문과대학,d언어학과,LING454,언어학강독II(영강) 강아름 3( 3) 화(3-4) 교육관 103호 목(3-4) 교육관 103호 ● ● ● 신청현황
문과대학,d언어학과,LING464,언어학연습II 황유미 3( 3) 금(5-6) 교육관 304호 ● ● ● 신청현황
문과대학,d언어학과,LING471,응용기호학 정지훈 3( 3) 화(5) 교육관 407호 목(5) 교육관 407호 ● ● ● 신청현황
문과대학,d언어학과,LING492,언어학특강II 전지은 3( 3) 금(2-4) 교양관 109호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL202,영미소설개론(영강) 최소담 3( 3) 월(7-8) 서관 317호 수(7-8) 서관 317호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL202,영미소설개론(영강) 손일수 3( 3) 화(7-8) 서관 315호 목(7-8) 서관 315호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL218,응용언어학개론(영강) 이진형 3( 3) 월(3-4) 법학관신관 202호 수(3-4) 법학관신관 202호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL220,전공영문글쓰기(영강) Peter McAuley 3( 3) 월(6) 교양관 313호 수(6) 교양관 313호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL220,전공영문글쓰기(영강) Kathleen Lee 3( 3) 화(1) 서관 316A호 목(1) 서관 316A호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL236,영문법(영강) 이지영 3( 3) 월(1) 법학관구관 B102호 수(1) 법학관구관 B102호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL236,영문법(영강) 정연주 3( 3) 화(1) 법학관구관 B102호 목(1) 법학관구관 B102호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL238,영어음성학 남호성 3( 3) 화(5) 교양관 311호 목(5) 교양관 311호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL238,영어음성학 강선미 3( 3) 금(1-2) 교육관 201호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL270,근대영문학의흐름(영강) 전범수 3( 3) 화(3-4) 교양관 412호 목(3-4) 교양관 412호 ● ● ● ● 신청현황
문과대학,영어영문학과,ENGL280,미국문학의흐름 윤희기 3( 3) 화(3-4) 국제관423 목(3-4) 국제관423 ● ● ● ● 신청현황
문과대학,영어영문학과,ENGL332,셰익스피어 손원정 3( 3) 화(5-6) 서관 223호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL336,현대영국소설 김동욱 3( 3) 월(7-8) 교양관 201호 수(7-8) 교양관 201호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL338,현대영국시 김양순 3( 3) 월(2) 서관 316B호 수(2) 서관 316B호 ● ● ● ● 신청현황
문과대학,영어영문학과,ENGL358,19세기영국시(영강) 장성현 3( 3) 화(2) 서관 315호 목(2) 서관 315호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL362,19세기미국문학 윤조원 3( 3) 월(6) 서관 317호 수(6) 서관 317호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL364,특수장르문학(영강) 신혜원 3( 3) 월(5) 교양관 109호 수(5) 교양관 109호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL372,초기영국소설(영강) 문희경 3( 3) 월(2) 서관 317호 수(2) 서관 317호 ● ● ● ● 신청현황
문과대학,영어영문학과,ENGL374,미국흑인문학(영강) 최소담 3( 3) 화(3-4) 법학관구관 B104호 목(3-4) 법학관구관 B104호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL376,중세르네상스영문학(영강) 임현양 3( 3) 월(3-4) 법학관신관 209호 수(3-4) 법학관신관 209호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL378,영어권문학의이해 이건종 3( 3) 화(5) 서관 314B호 목(5) 서관 314B호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL382,미국영화(영강) Peter McAuley 3( 3) 금(5-6) 교양관 104호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL384,미국희곡 이단비 3( 3) 월(1) 국제관423 수(1) 국제관423 ● ● ● 신청현황
문과대학,영어영문학과,ENGL386,영국산문 김동욱 3( 3) 화(6) 교양관 410호 목(6) 교양관 410호 ● ● ● ● 신청현황
문과대학,영어영문학과,ENGL390,영어음운론 김기호 3( 3) 화(2) 교양관 201호 목(2) 교양관 201호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL396,영어의미론 송민영 3( 3) 금(5-6) 서관 401호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL398,영어습득론(영강) 이희경 3( 3) 화(1) 서관 317호 목(1) 서관 317호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL414,응용언어학특수과제(영강) 박현주 3( 3) 금(1-2) 서관 315호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL416,영어학특수과제 김정석 3( 3) 월(5) 서관 316B호 수(5) 서관 316B호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL418,미국소수민족문학(영강) 김명성 3( 3) 금(5-6) 서관 224A호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL422,영미문학특수과제Ⅱ(영강) Peter McAuley 3( 3) 화(2) 교양관 104호 목(2) 교양관 104호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL422,영미문학특수과제Ⅱ 진경혜 3( 3) 화(6) 교양관 312호 목(6) 교양관 312호 ● ● ● ● 신청현황
문과대학,영어영문학과,ENGL424,문화이론연구 조규형 3( 3) 월(6) 교양관 102호 수(6) 교양관 102호 ● ● ● ● 신청현황
문과대학,영어영문학과,ENGL426,영문학과법 김동진 3( 3) 화(7-8) 서관 202호 목(7-8) 서관 202호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL432,영어교과교육론(영강) 김현진 3( 3) 월(3-4) 서관 317호 수(3-4) 서관 317호 ● ● ● 신청현황
문과대학,영어영문학과,ENGL434,영어교과논리및논술(영강) Kathleen Lee 3( 3) 월(1) 서관 316A호 수(1) 서관 316A호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN102,일본문화의이해 류정훈 3( 3) 월(6) 국제관 114호 수(6) 국제관 114호 ● ● ● ● 신청현황
문과대학,일어일문학과,JAPN200,일본고전문학의이해 이윤지 3( 3) 월(5) 교양관 302호 수(5) 교양관 302호 ● ● ● ● 신청현황
문과대학,일어일문학과,JAPN212,현대일본어문법(외국어강의) KOIDE MUNEKAZU 3( 3) 월(1) 국제관 332호 수(1) 국제관 332호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN218,일본어학의이해Ⅱ(외국어강의) 치바사유리 3( 3) 월(2) 사대신관 402호 수(2) 사대신관 402호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN243,초급일본어작문(외국어강의) 백이연 2( 3) 화(3-4) 교양관 104호 목(3-4) 교양관 104호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN244,중급일본어작문(외국어강의) 김현아 2( 3) 월(5) 국제관423 수(5) 국제관423 ● ● ● 신청현황
문과대학,일어일문학과,JAPN245,초급일본어독해 이승신 2( 3) 월(7-8) 교육관 506호 수(7-8) 교육관 506호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN246,중급일본어독해 최태화 2( 3) 월(3-4) 사대신관 402호 수(3-4) 사대신관 402호 ● ● ● ● 신청현황
문과대학,일어일문학과,JAPN247,초급일본어회화(외국어강의) Komatsu Nana 2( 3) 화(2) 법학관구관 B103호 목(2) 법학관구관 B103호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN248,중급일본어회화(외국어강의) Sugimoto Shogo 2( 3) 화(5) 교양관 104호 목(5) 교양관 104호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN249,글로벌시대의일본학 서승원 3( 3) 월(6) 서관 225호 수(6) 서관 225호 ● ● ● ● ● 신청현황
문과대학,일어일문학과,JAPN250,일본근현대문학사(외국어강의) 유재진 3( 3) 월(1) 서관 314B호 수(1) 서관 314B호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN254,일본회화의문화학(외국어강의) 김수미 3( 3) 화(5) 서관 225호 목(5) 서관 225호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN301,일본근현대문학과대중문화(외국어강의) Sugimoto Shogo 3( 3) 화(2) 서관 314B호 목(2) 서관 314B호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN303,동아시아역사와한일문화 송완범 3( 3) 화(1) 교양관 410호 목(1) 교양관 410호 ● ● ● ● 신청현황
문과대학,일어일문학과,JAPN311,한일어대조연구 주현숙 3( 3) 월(3-4) 교육관 308호 수(3-4) 교육관 308호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN317,정보(IT)와일본어(외국어강의) 윤영민 3( 3) 화(1) 국제관 332호 목(1) 국제관 332호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN319,테스트일본어(외국어강의) Komatsu Nana 3( 3) 월(5) 법학관구관 B103호 수(5) 법학관구관 B103호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN348,일본한문강독 김충영 3( 3) 월(7-8) 서관 315호 수(7-8) 서관 315호 ● ● ● ● 신청현황
문과대학,일어일문학과,JAPN400,일본어문학문화와한국(외국어강의) 김계자 3( 3) 화(1) 교양관 109호 목(1) 교양관 109호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN403,재난과일본문화(외국어강의) 김보경 3( 3) 월(3-4) 교양관 109호 수(3-4) 교양관 109호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN406,일본고전산문연구 김충영 3( 3) 월(5) 서관 224A호 수(5) 서관 224A호 ● ● ● ● 신청현황
문과대학,일어일문학과,JAPN408,한일관계와일본어시가문학 엄인경 3( 3) 월(2) 교양관 111호 수(2) 교양관 111호 ● ● ● ● 신청현황
문과대학,일어일문학과,JAPN410,일본전후처리문제(외국어강의) 오승희 3( 3) 화(3-4) 교양관 111호 목(3-4) 교양관 111호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN418,근대일본의전쟁과예술(외국어강의) 김용철 3( 3) 화(3-4) 법학관구관 206호 목(3-4) 법학관구관 206호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN420,일본의사상:전통과변용(외국어강의) 오승희 3( 3) 화(6) 교양관 310호 목(6) 교양관 310호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN422,일본경제의과제와전망(외국어강의) 김영근 3( 3) 월(1) 교양관 109호 수(1) 교양관 109호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN429,인턴십Ⅰ 김수미 3( 0) ● ● 신청현황
문과대학,일어일문학과,JAPN430,인턴십Ⅱ 김수미 3( 0) ● ● 신청현황
문과대학,일어일문학과,JAPN454,일본어교과교재연구및지도법(외국어강의) 조영남 3( 3) 월(6) 교양관 110호 수(6) 교양관 110호 ● ● ● 신청현황
문과대학,일어일문학과,JAPN486,일본어교과논리및논술(외국어강의) Komatsu Nana 3( 3) 월(2) 법학관구관 B103호 수(2) 법학관구관 B103호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN204,"중국어회화II(외국어강의)  중국,대만,홍콩 국적자 수강불가 김주희 3( 3) 수(3-4) 국제관 322호 금(3-4) 국제관 322호 ● ● ● 신청현황"
문과대학,중어중문학과,CHIN204,"중국어회화II(외국어강의)  중국,대만,홍콩 국적자 수강불가 김명학 3( 3) 화(1) 서관 403호 목(1) 서관 403호 ● ● ● 신청현황"
문과대학,중어중문학과,CHIN204,"중국어회화II(외국어강의)  중국,대만,홍콩 국적자 수강불가 김수현 3( 3) 월(1) 서관 314A호 수(1) 서관 314A호 ● ● ● 신청현황"
문과대학,중어중문학과,CHIN206,중급중국어강독II  중문과는 2학년만 홍서연 3( 5) 화(4) 서관 314B호 수(1) 국제관 307B호 목(4) 서관 314B호 금(1) 국제관 307B호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN206,중급중국어강독II  중문과는 2학년만 김영민 3( 5) 화(1) 서관 402호 수(3) 서관 402호 목(1) 서관 402호 금(3) 서관 402호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN206,중급중국어강독II  중문과는 2학년만 손주연 3( 5) 월(5) 서관 314B호 화(3) 서관 314B호 목(3) 서관 314B호 금(5) 서관 314B호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN212,현대중국어문법II(외국어강의) Zuo Simin 3( 3) 화(6) 서관 225호 목(6) 서관 225호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN224,중국고전문학사II 홍윤기 3( 3) 화(2) 서관 225호 목(2) 서관 225호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN232,중국현대문학사 백영길 3( 3) 화(5) 서관 315호 목(5) 서관 315호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN241,현대중국사회의이해 신봉수 3( 3) 화(7-8) 서관 225호 목(7-8) 서관 225호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN302,고급중국어연습II(외국어강의) 조동매 3( 3) 화(6) 국제관 332호 목(6) 국제관 332호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN304,중국어작문II(외국어강의) Shi Shengxun 3( 3) 월(6) 서관 224A호 수(6) 서관 224A호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN304,중국어작문II(외국어강의) Zuo Simin 3( 3) 화(1) 서관 316B호 목(1) 서관 316B호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN312,중국어의이해II 권혁준 3( 3) 월(2) 서관 314A호 수(2) 서관 314A호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN328,중국고전강독II(외국어강의) 이재훈 3( 3) 월(2) 서관 401호 수(2) 서관 401호 ● ● 신청현황
문과대학,중어중문학과,CHIN328,중국고전강독II(외국어강의) 홍윤기 3( 3) 화(5) 국제관 114호 목(5) 국제관 114호 ● ● 신청현황
문과대학,중어중문학과,CHIN328,중국고전강독II(외국어강의) 최규발 3( 3) 화(5) 서관 317호 목(5) 서관 317호 ● ● 신청현황
문과대학,중어중문학과,CHIN328,중국고전강독II(외국어강의) 조동매 3( 3) 월(5) 국제관 332호 수(5) 국제관 332호 ● ● 신청현황
문과대학,중어중문학과,CHIN328,중국고전강독II(외국어강의) Shi Shengxun 3( 3) 월(1) 서관 317호 수(1) 서관 317호 ● ● 신청현황
문과대학,중어중문학과,CHIN330,중국고전시가II 김준연 3( 3) 월(6) 서관 316B호 수(6) 서관 316B호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN342,중국고전소설II 김지선 3( 3) 수(3-4) 서관 316B호 금(3-4) 서관 316B호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN394,인물로보는중국문화 권운영 3( 3) 월(1) 서관 401호 수(1) 서관 401호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN452,중국어세미나II(외국어강의) 조동매 3( 3) 월(6) 국제관 332호 수(6) 국제관 332호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN482,중국현대산문 장동천 3( 3) 화(2) 서관 401호 목(2) 서관 401호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN494,중국어교과교재연구및지도법 김선 2( 2) 화(6-7) 서관 224A호 ● ● ● 신청현황
문과대학,중어중문학과,CHIN496,중국어교과논리및논술 김윤수 3( 3) 목(7) 서관 404호 금(2-3) 서관 404호 ● ● ● 신청현황
문과대학,철학과,PHIL209,기호논리학 정인교 3( 3) 화(1) 국제관423 목(1) 국제관423 ● ● ● ● 신청현황
문과대학,철학과,PHIL226,불교철학 조성택 3( 3) 화(5) 교양관 102호 목(5) 교양관 102호 ● ● ● 신청현황
문과대학,철학과,PHIL321,서양고대철학 손병석 3( 3) 월(2) 법학관구관 206호 수(2) 법학관구관 206호 ● ● ● 신청현황
문과대학,철학과,PHIL334,중국송명철학 이승환 3( 3) 화(2) 법학관구관 B101호 목(2) 법학관구관 B101호 ● ● ● 신청현황
문과대학,철학과,PHIL347,현대영미철학 오은영 3( 3) 금(2-4) 법학관신관 206호 ● ● ● 신청현황
문과대학,철학과,PHIL355,언어철학 정인교 3( 3) 화(5) 서관 401호 목(5) 서관 401호 ● ● ● ● 신청현황
문과대학,철학과,PHIL358,미학 임홍빈 3( 3) 월(5) 서관 317호 수(5) 서관 317호 ● ● ● 신청현황
문과대학,철학과,PHIL393,문화철학 강용수 3( 3) 화(7-8) 법학관구관 206호 목(7-8) 법학관구관 206호 ● ● ● 신청현황
문과대학,철학과,PHIL413,한국철학특강 김형찬 3( 3) 화(6) 서관 215호 목(6) 서관 215호 ● ● ● 신청현황
문과대학,철학과,PHIL426,윤리학특강 강준호 3( 3) 월(7-8) 법학관신관 206호 수(7-8) 법학관신관 206호 ● ● ● 신청현황
문과대학,철학과,PHIL431,이론철학연습 김창래 3( 3) 화(3-4) 법학관신관 101호 목(3-4) 법학관신관 101호 ● ● ● ● 신청현황
문과대학,철학과,PHIL435,동양철학연습 이병욱 3( 3) 월(2) 법학관신관 206호 수(2) 법학관신관 206호 ● ● ● 신청현황
문과대학,철학과,PHIL448,특정학파의철학연구  프랑스철학 윤대선 3( 3) 금(6-8) 법학관신관 206호 ● ● ● 신청현황
문과대학,철학과,PHIL452,도가철학특강 오상무 3( 3) 월(6) 교육관 504호 수(6) 교육관 504호 ● ● ● 신청현황
문과대학,한문학과,HANM242,맹자읽기II 윤경희 3( 3) 월(2) 서관 314B호 수(2) 서관 314B호 ● ● ● 신청현황
문과대학,한문학과,HANM250,한문독해의첫걸음 송혁기 3( 3) 월(5) 서관 314A호 수(5) 서관 314A호 ● ● ● ● ● 신청현황
문과대학,한문학과,HANM251,서예의감상과실습I 변영문 3( 3) 금(5-6) 서관 215호 ● ● ● 신청현황
문과대학,한문학과,HANM256,삼국유사와한국고대문화 윤재민 3( 3) 화(5) 서관 314A호 목(5) 서관 314A호 ● ● ● ● 신청현황
문과대학,한문학과,HANM260,제자백가의시대와사상 손성하 3( 3) 화(3-4) 서관 317호 목(3-4) 서관 317호 ● ● ● 신청현황
문과대학,한문학과,HANM262,한국한시명작감상 유호진 3( 3) 화(2) 서관 223호 목(2) 서관 223호 ● ● ● 신청현황
문과대학,한문학과,HANM302,한국한문학사 임준철 3( 3) 화(6) 서관 314A호 목(6) 서관 314A호 ● ● ● 신청현황
문과대학,한문학과,HANM354,한국한문산문명작감상 권진옥 3( 3) 수(3-4) 국제관 218호 금(3-4) 국제관 218호 ● ● ● ● ● 신청현황
문과대학,한문학과,HANM360,한문교과교육론 김연수 3( 3) 월(1) 교양관 111호 수(1) 교양관 111호 ● ● ● 신청현황
문과대학,한문학과,HANM362,통감읽기 이남면 3( 3) 월(2) 법학도서관 B101호 수(2) 법학도서관 B101호 ● ● ● 신청현황
문과대학,한문학과,HANM364,한국한문학비평의탐구 안득용 3( 3) 월(3-4) 서관 314A호 수(3-4) 서관 314A호 ● ● ● 신청현황
문과대학,한문학과,HANM454,한문학연구와논문작성 박종우 3( 3) 화(1) 미디어관 602호 목(1) 미디어관 602호 ● ● ● 신청현황
문과대학,한문학과,HANM466,고전해석학 양원석 3( 3) 월(6) 정경관 508호 수(6) 정경관 508호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO203,미디어학입문 이명선 3( 3) 월(1) 미디어관 412호 수(1) 미디어관 412호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO240,PR의이해 정원준 3( 3) 목(7-9) 미디어관 602호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO247,창의적미디어기획과표현  (수강대상:미디어학부 18학번) 마동훈 3( 4) 금(1-3) 미디어관 412호 ● ● ● ● 신청 불가
미디어학부,미디어학부,JMCO248,미디어데이터사이언스입문  (수강대상:미디어학부 18학번) 백현미 3( 3) 금(5-6) 정경관 506호 ● ● 신청 불가
미디어학부,미디어학부,JMCO255,미디어와정치(영강)  *유사과목:JMCO349 정치커뮤니케이션 민영 3( 3) 월(6) 미디어관 410호 수(6) 미디어관 410호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO257,한국의문화와미디어(영강)  *유사과목:JMCO436 한국의문화와미디어 박지훈 3( 3) 월(7-9) 정경관 201호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO264,대인커뮤니케이션(영강)  *유사과목:JMCO330 인간커뮤니케이션 Hee Sun Park 3( 3) 화(2) 미디어관 602호 목(2) 미디어관 602호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO266,설득커뮤니케이션(영강)  *유사과목:JMCO344 설득커뮤니케이션 정세훈 3( 3) 월(2) 미디어관 410호 수(2) 미디어관 410호 ● ● ● ● 신청현황
미디어학부,미디어학부,JMCO268,소비자의이해(영강)  *유사과목:JMCO238 소비자행동과전략커뮤니케이션 최세정 3( 3) 화(5) 미디어관 410호 목(5) 미디어관 410호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO273,영화론(영강)  *수강대상:2학년이상 수강권장/미디어비평 동일학기 동시수강불가 노광우 3( 3) 월(3-4) 미디어관 412호 수(3-4) 미디어관 412호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO275,영상콘텐츠기초제작실습  (유사과목:JMCO348 방송영화기초제작실습) 이은택 3( 5) 수(2-4) 미디어관 604호 ● ● 신청현황
미디어학부,미디어학부,JMCO275,영상콘텐츠기초제작실습  (유사과목:JMCO348 방송영화기초제작실습) 이은택 3( 5) 수(5-6) 미디어관 608호 ● ● 신청현황
미디어학부,미디어학부,JMCO276,미디어대본작성  (유사과목:JMCO364 대본작성실습) 김보라 3( 4) 월(2-4) 미디어관 309호 ● ● 신청현황
미디어학부,미디어학부,JMCO277,저널리즘글쓰기  *유사과목:JMCO204 미디어글쓰기(~2017학번까지 전필/2018학번부터 전선) 김학순 3( 5) 수(7-9) 미디어관 309호 ● ● 신청현황
미디어학부,미디어학부,JMCO277,저널리즘글쓰기  * 유사과목:JMCO204 미디어글쓰기(~2017학번까지 전필/2018학번부터 전선) 함혜리 3( 5) 목(7-9) 미디어관 309호 ● ● ● ● 신청현황
미디어학부,미디어학부,JMCO277,저널리즘글쓰기(영강)  *유사과목:JMCO204 미디어글쓰기(~2017학번까지 전필/2018학번부터 전선) HOQUE SAIFUL 3( 5) 화(7-9) 미디어관 309호 ● ● 신청현황
미디어학부,미디어학부,JMCO360,대중문화연구(영강) 김수미 3( 3) 화(3-4) 미디어관 602호 목(3-4) 미디어관 602호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO363,미디어효과이론(영강) 김활빈 3( 3) 목(7-9) 교양관 111호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO375,광고미디어전략과기획  (유사과목:JMCO233 매체기획) 권오범 3( 3) 금(5-6) 미디어관 410호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO376,PR사례연구  (유사과목: MCO339 광고PR사례연구) 김호 3( 3) 금(4-6) 미디어관 602호 ● ● ● ● 신청현황
미디어학부,미디어학부,JMCO377,미디어기술(영강)  * 유사과목:JMCO214 뉴미디어 정윤혁 3( 3) 월(6) 미디어관 602호 수(6) 미디어관 602호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO379,미디어산업과융합  (유사과목:JMCO351 미디어산업론) 김선미 3( 3) 목(5-6) 미디어관 602호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO384,미디어제작기획  (유사과목:JMCO367 영화기획제작) 은새정 3( 4) 금(1-2) 미디어관 410호 ● ● 신청현황
미디어학부,미디어학부,JMCO385,미디어비평(영강)  *유사과목:JMCO227 방송영화비평 *수강대상:3학년이상 수강권장/영화론 동일학기 동시수강불가 노광우 3( 3) 월(2) 미디어관 412호 수(2) 미디어관 412호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO387,영상이론(영강)  *유사과목:JMCO225 영상미학이론 김형신 3( 3) 월(1) 미디어관 410호 수(1) 미디어관 410호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO394,다큐멘터리프로덕션  (유사과목:JMCO340 다큐멘터리제작실습/선수과목(18학번부터 적용):JMCO275 영상콘텐츠기초제작실습 수강필수) 박지훈 3( 4) 화(5-6) 미디어관 505호 ● ● 신청현황
미디어학부,미디어학부,JMCO395,드라마프로덕션  (유사과목:JMCO357 드라마제작실습/선수과목(18학번부터 적용):JMCO275 영상콘텐츠기초제작실습 수강필수) 오명훈 3( 4) 수(7-9) 미디어관 410호 ● ● 신청현황
미디어학부,미디어학부,JMCO396,빅데이터분석과미디어  (유사과목:JMCO410 언론정보특강/선수과목(18학번부터 적용):JMCO248 미디어데이터사이언스입문 수강필수) 김성태 3( 3) 월(5) 미디어관 602호 수(5) 미디어관 602호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO414,미디어연구방법 최현철 3( 3) 월(5) 미디어관 410호 수(5) 미디어관 410호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO446,광고캠페인  (유사과목:JMCO358 광고와창의성) 이희준 3( 3) 화(7-9) 미디어관 602호 ● ● ● ● ● 신청현황
미디어학부,미디어학부,JMCO452,미디어정책  (유사과목:JMCO416 미디어정책론) 김정현 3( 3) 화(3-4) 미디어관 410호 목(3-4) 미디어관 410호 ● ● ● 신청현황
미디어학부,미디어학부,JMCO453,탐사기획보도  (유사과목:JMCO361 탐사기획보도/선수과목(18학번부터 적용):JMCO277 저널리즘글쓰기 수강필수) 심재철 3( 4) 화(2) 미디어관 309호 목(2) 미디어관 309호 ● ● ● ● 신청현황
